time,demand,KW1,KW2,KW3,KW4,KW5,KW6,KW7,KW8,KW9,KW10,KW11,KW12,KW13,KW14,KW15,KW16,KW17,KW18,KW19,KW20,KW21,KW22,KW23,KW24,KW25,KW26,KW27,KW28,KW29,KW30,KW31,KW32,KW33,KW34,KW35,KW36,KW37,KW38,KW39,KW40,KW41,KW42,KW43,KW44,KW45,KW46,KW47,KW48,KW49,KW50,KW51,KW52,KW53,KW54,KW55,KW56,KW57,KW58,KW59,KW60,KW61,KW62,KW63,KW64,KW65,KW66,KW67,KW68,KW69,KW70,KW71,KW72,KW73,KW74,KW75,KW76,KW77,KW78,KW79,KW80,KW81,KW82,KW83,KW84,KW85,KW86,KW87,KW88,KW89,KW90
2015/1/1,141.6176543,25627,16878,10932,5216,3801,2876,11367,4114,419291,15864,16293,6428,10333,6123,6142,159814,7455,5618,4372,5447,3527,52489,18423,16758,3850,2306,2384,47105,13952,11801,8318,5114,107812,2950,35950,1815,35658,5993,3309,3296,52590,3420,1944,27169,1844,26145,16068,16257,6513,8992,6147,5214,115703,3136,3136,58129,3034,1240,24863,2565,1282,20896,6175,4322,2043,2669,2130,26563,2486,21884,3002,2776,19175,2476,27330,4464,3799,2435,3574,3145,2377,80632,1936,33588,16593,21227,15562,28407,19424,17077
2015/1/11,143.741358,22868,15791,10050,4641,2820,2240,9605,4522,211676,15322,15168,4992,9168,5555,6278,133718,6808,4764,4062,4379,3190,48082,18414,14227,3472,2079,2174,47356,12450,11458,7348,4508,102622,2797,34212,1683,30803,5487,2983,3158,44400,2953,1708,25725,1707,23092,15095,15596,6211,8351,5940,5162,107579,2715,2977,53653,2713,916,23306,2230,985,20059,5006,3889,1796,2308,1930,23672,2146,20159,3105,2902,18387,2024,26334,4171,3347,2258,2854,3017,2524,75255,1915,31445,16664,20929,15117,27257,19078,16456
2015/1/21,147.4109877,27431,20025,11694,5807,2967,2640,9445,4683,252051,17057,17778,5473,10265,5755,7077,145216,7889,5164,4723,4988,3537,57769,20573,16705,4075,2411,2476,52216,14616,14249,8285,5314,109401,3171,35156,1896,36276,6214,3176,3066,45766,3267,1929,27891,1903,27238,17462,18186,6807,9529,6563,5830,115485,3050,3283,60218,3088,1133,25475,2576,1372,22407,5772,5241,2157,2804,2184,25751,2463,22542,3617,3471,21652,2442,28343,4473,3471,2350,3037,3315,2602,86145,2028,35047,18966,22342,17830,29661,21172,18806
2015/2/1,155.9445679,24531,19316,10798,5350,2912,2560,6934,4318,202526,16064,17298,5013,9509,5356,5927,118225,6913,5123,5185,4604,3093,48133,17690,17216,3932,2244,2182,45283,13619,13953,7952,4536,90799,2999,31063,1767,31406,6782,3121,3018,39260,3317,1820,27273,1891,23037,16013,18018,6142,9411,5727,4868,95381,2807,2841,51039,3039,1079,22135,2563,1298,19869,6037,5644,2081,2680,2119,23593,2251,20101,3138,3255,20229,2499,26106,4140,3360,2290,2728,2965,2268,70422,1972,30103,17679,20551,14880,28617,18589,16187
2015/2/11,160.2175309,29577,24906,11843,8192,3928,3450,6258,4803,178048,19262,24888,6168,10809,5290,6193,115377,9611,9284,8206,6885,3517,43387,16298,25171,5131,2837,2278,36368,16313,23394,10449,5288,84994,4055,26754,2292,26804,10877,4726,4008,42000,4946,2324,24482,2365,20352,18194,27216,7903,11365,6035,5242,94064,4126,2804,46267,4518,1458,21514,4206,2122,23306,9827,10671,3044,4045,2470,26455,3556,18466,5899,5257,20397,5176,23375,4957,3992,2393,2876,2654,1972,53879,2460,27039,15706,19481,13976,25816,17328,14556
2015/2/21,163.5479012,25228,25548,10165,6029,2931,2577,6185,4400,194090,15833,35067,6055,9781,5452,6666,119479,8493,18061,6938,5961,3645,47339,13798,27353,4366,2651,2251,38564,13557,35864,9026,5547,97883,3622,27483,2062,25983,11161,4907,4738,46362,4738,2228,24135,2165,21407,14968,40414,7304,10033,6312,5401,101434,3670,2600,49904,4124,1319,23719,4976,2595,22067,8975,14271,2996,3784,2348,26546,3057,17125,6945,4851,19919,3544,23752,4417,4734,2291,3031,2340,1985,56755,2111,26112,14083,17359,12321,22038,16975,12833
2015/3/1,165.612716,27208,20468,11672,5694,3590,2975,6710,4358,276709,16627,32991,5778,10820,5623,6579,145796,8169,12850,5472,4838,3209,64243,21041,19835,3979,2379,2275,57312,14159,25889,8624,4799,139813,3373,38360,2015,36885,13600,4396,3865,64315,4949,1954,33557,2357,29478,17236,40163,6901,11017,5957,5541,144749,3001,2995,71013,3185,1177,31488,3225,1443,26550,6040,8022,2053,2642,1933,31225,2301,24967,6468,4539,26518,2345,34952,4972,4551,2757,3353,3140,2479,92341,2330,37069,18277,22848,17284,29163,23931,17294
2015/3/11,167.3001235,30223,23843,12953,7533,4190,3361,7744,5067,277330,18205,43267,7139,12627,6611,7760,149255,11420,18595,7947,6922,3890,67751,18822,20518,4770,2921,2505,56088,17059,33784,11511,5825,140828,3627,37888,2248,33937,16791,5920,4713,75556,5565,2455,38721,2752,29082,18365,51742,8783,14123,7846,6865,152408,3555,3091,77930,3574,1550,31568,3069,1692,26369,7563,6984,2327,3254,2200,32006,2801,23546,6871,5550,25021,2737,33482,5979,5470,3016,4021,3185,2771,90049,2619,35975,19129,22729,17012,28375,20836,17364
2015/3/21,168.2871605,33744,30300,15091,9608,5112,4527,8691,5902,297141,24854,59887,9307,15087,7785,9407,154034,16761,30033,10030,8747,4485,78439,19983,29643,5896,3653,2650,58814,22387,57308,13800,7337,149680,4175,39361,2725,35502,20057,7788,5878,81884,6757,3112,40462,3638,32753,20715,85450,11232,15318,9315,8551,162866,4414,3443,76456,4524,1563,32255,3761,2516,28260,12610,8859,2768,3931,2756,36023,3342,24438,9174,10129,29490,3222,34413,7204,7664,3676,5677,3606,3111,92213,3245,38209,20038,24780,18000,29252,22156,18543
2015/4/1,167.6982716,42716,35039,17609,9807,5605,4830,8270,6206,265089,25986,55374,9181,15152,8211,9703,160246,17144,32340,9328,8027,4922,75633,18849,32331,6044,3799,2898,57015,21393,66180,13132,7831,144576,4232,37946,2768,36617,16381,7680,6392,77888,8836,3131,39112,3659,31959,25377,101157,11359,16831,9693,9008,160531,5034,3262,71169,5121,1878,32120,3929,3065,28318,13568,10427,2899,4548,2738,37213,3784,24123,10813,10649,30513,3564,33487,7125,7737,3865,5792,3554,2939,90342,3128,37854,19208,24139,16686,29137,21510,17691
2015/4/11,167.9412346,27777,29938,13540,9019,4219,3695,8078,5421,259174,23393,50607,8449,13036,7410,9445,141973,15448,29031,8399,6683,4196,63916,18569,31797,5158,3140,2743,55860,19403,59262,11939,6925,132851,3734,35997,2450,35127,13738,6306,5394,70172,7634,2701,33139,2917,27567,18562,88018,10872,13635,9296,8676,145007,4087,3276,67987,4024,1792,30172,3383,2704,26698,10691,11046,2466,3341,2459,32647,3092,24019,10688,9972,30401,3045,32312,6272,7912,3386,4822,3396,2707,84716,2907,36402,17670,24486,17205,28902,20915,17015
2015/4/21,168.1404938,29248,34612,16393,11177,6059,5188,9162,5903,240543,28621,65629,9556,14725,8024,9801,154997,17530,36976,10889,8134,4478,68461,19446,45311,6574,3826,2908,67485,20452,74945,13607,7226,144146,5152,37608,3257,34349,13452,6677,5368,63737,9404,2996,36242,3111,28167,19379,104635,11632,15206,9500,9757,153074,5381,3558,70531,5045,2054,32035,4361,4264,28645,12072,17012,2936,3982,2570,36196,4002,23367,13996,15805,37769,4691,34943,7764,9117,4392,5923,3577,2806,85652,3656,36895,18489,23598,20763,28635,20698,17265
2015/5/1,169.7301235,26522,31888,16214,9697,4016,3836,8232,5426,228730,22255,56633,8219,13940,7733,8954,133045,11709,35096,11546,6684,4423,59342,17880,34548,5142,3558,3157,51786,17489,61763,12639,7311,129079,3956,35121,3014,32303,9398,5506,4934,51874,7505,2795,34979,2586,26324,17949,85131,11371,13750,9008,8593,138559,4850,3221,61177,4089,1939,29917,3446,5629,26915,8473,16003,2703,3743,2721,32155,3205,23837,11682,13346,31985,3434,30120,6467,8187,3714,5396,3761,2791,84733,2816,34898,17399,23987,18425,30430,20464,16248
2015/5/11,168.7664198,25915,26214,13113,7283,3229,2962,7854,5178,239653,19138,41368,6537,11414,6811,8512,137031,9850,21360,9955,5133,3665,60594,18825,23925,4022,2632,2654,54125,15113,44787,9749,5971,121235,3117,36406,2099,33310,7765,3850,3856,45836,5119,2094,30014,1979,26790,17128,67492,10035,11605,8147,7416,134315,3408,3135,63494,3166,1440,29683,2528,3774,25825,6631,11793,2063,2745,2357,29813,2364,22833,8436,12549,28797,2302,33997,5657,5923,2964,3850,3400,2749,86908,2174,35153,17792,23277,21615,53484,21670,16565
2015/5/21,166.6834568,28816,29417,14542,8705,3850,3697,8246,5512,253574,19885,41728,6862,12380,7211,8673,145974,9556,22897,10333,5892,3814,62284,20545,32596,4433,2772,2789,58870,15850,47095,10960,6472,127498,3385,39384,2215,36057,8806,3991,4038,47882,4558,2369,32007,2273,28608,18733,71258,10870,12429,8603,7589,142752,3939,3569,68757,3565,1626,30768,3044,4603,29422,7462,12328,2322,3031,2592,30706,2774,24298,7001,17248,49384,2717,34478,6329,6968,3296,4437,3842,2953,91544,2561,37541,18908,25733,19991,35285,21709,19230
2015/6/1,157.3883951,26953,28261,13211,7899,3832,3624,7714,4985,250300,17905,37077,5733,11600,6414,7693,158041,8569,18146,8641,5022,3355,58620,19922,29378,4083,2481,2524,57419,13619,42739,11463,5611,124966,3039,38754,2085,33643,8285,3541,3371,44156,3902,1987,30726,1920,25809,16110,64604,10020,11311,7794,6826,133486,3415,3043,63906,3207,1363,30319,2680,4294,33103,6265,10930,1917,2532,2136,28427,2372,22480,5125,17601,34899,2696,33559,5665,5863,2959,3688,3295,2554,87440,2243,45420,17694,22829,18016,30930,20046,19094
2015/6/11,157.6365432,33070,34344,15635,9992,5156,4809,8582,5538,277126,20868,46851,7288,13865,7184,8865,147418,11028,23666,10779,6285,3737,66155,20765,42041,5063,3216,2869,61535,14988,55619,12803,6708,134952,3896,38824,2445,32880,10212,4251,3869,46228,4903,2522,31392,2257,25717,17351,76400,10594,13484,8753,7673,145006,4039,3190,65859,4360,1684,35790,3397,4228,29454,8483,12413,2353,3093,2434,31190,2778,22671,5336,21841,39031,3093,37004,6692,6785,3296,4505,3617,2652,90586,2638,40223,17810,25488,17203,29912,20043,16804
2015/6/21,161.3350617,29953,33072,14773,7534,4160,3716,8004,5097,294219,18366,34168,6195,11567,6560,7643,201873,8381,17829,8400,5084,3285,71037,31026,35791,4061,2656,2582,85594,12790,44205,11518,5850,146778,3189,47081,2213,44244,7938,3554,3600,50304,3752,2011,35832,1857,30579,16878,71726,9862,12380,7654,7060,150332,3844,3007,74926,3449,1416,36004,2736,3052,30747,6694,10157,1990,2804,2236,30702,2499,24503,4923,24823,40818,2586,37563,6145,6408,3149,4105,3576,2694,101857,2243,42898,20476,30010,18935,32220,24817,17563
2015/7/1,174.0548148,41612,46475,19772,9238,4817,4202,9476,6373,311612,18456,31377,8878,15533,7509,8646,183559,11172,23436,11811,6878,3621,72252,22250,50057,5233,3518,2935,70984,16416,55230,12735,6611,157906,4458,44880,2340,40056,11198,4931,3861,51086,4043,2284,34815,2045,30489,18411,96627,11225,14458,8861,8567,179775,3965,3054,85704,3677,1454,36988,3053,3158,31282,8279,8649,2246,3021,2367,33393,2875,27466,5631,26794,46644,2662,49985,7596,8174,3953,5180,4020,2938,101146,2730,43499,20385,28601,18908,34517,22841,18292
2015/7/11,180.4759259,42649,52547,23186,9167,4934,4323,10426,6993,315383,18301,33220,8760,16424,8235,9435,172358,11845,26966,12693,7879,3868,75422,21758,52223,5163,3610,3057,68810,16560,64118,12675,7096,154645,4695,42551,2491,38927,11315,5843,4298,50716,4071,2276,34540,2098,30175,18229,104553,11406,15157,9741,10269,180561,4359,3136,86488,3696,1436,35641,2973,3492,32652,8862,8547,2261,3339,2406,33870,3010,27191,6199,33401,64249,2925,44791,7800,8449,4273,5261,4024,2996,99132,2564,39407,19988,26701,18107,33936,22898,17715
2015/7/21,186.1692593,46654,66270,24288,10388,5687,4875,12832,8356,354169,20011,38243,9454,19342,9644,10735,190733,13014,31056,14932,7819,4524,82456,23857,63179,5688,3887,3355,75813,18551,77181,13820,8431,171375,4387,48535,2854,45484,11294,5966,4587,56845,4533,2468,38485,2332,35167,20470,126245,13043,16188,11636,10929,211010,4909,3609,87829,4422,1780,40903,3809,3922,36204,10285,12270,2532,3571,2873,38145,3513,30493,7625,47421,58584,3579,66850,8115,9120,5126,5581,4576,3329,113482,3040,44405,21774,29824,20413,37479,27308,20899
2015/8/1,196.2454321,43793,66399,19899,9729,5060,4714,11056,7601,312440,17041,39764,7965,16387,9050,10229,170164,10767,29046,14963,6564,4097,73885,21810,59234,5142,3394,3227,66805,16760,76990,12425,7897,153924,3964,43292,2672,40077,10785,4797,4186,51534,4364,2252,34754,2320,30870,18460,123873,11456,14513,11070,9454,185140,4562,3559,82859,4018,1775,36882,3378,4587,34353,9066,12447,2349,3100,2714,35296,3202,31093,6263,44330,51882,3252,46321,7480,8454,4782,4748,4108,3040,101260,2696,39955,19579,27910,17831,32373,24213,18620
2015/8/11,196.6502469,84993,60891,18533,9765,5333,5186,11339,7807,299131,17313,47010,9259,14468,9163,10182,171777,12546,35598,17099,6961,4351,76269,20963,72236,5759,3693,3481,67921,17477,83031,13452,8222,157675,4443,43045,2586,41970,12414,4908,4761,53478,4930,2485,36194,2470,31750,18882,126308,12094,14942,11275,9336,185307,4702,3683,81306,4327,1931,38884,3699,6233,34827,10268,15281,2511,3316,2835,34955,3368,29835,6523,42521,50893,3490,41056,8205,9224,5215,5185,4342,3160,108012,3009,40607,20450,28749,19481,32789,24130,18760
2015/8/21,192.494321,75557,48464,17057,10591,5833,5704,9961,7353,288981,17726,42185,8239,13200,9080,9939,165470,11570,32067,16594,6359,4331,77531,20674,61063,5731,3760,3423,66936,17222,68567,12548,7882,155722,4632,44074,2548,42599,12586,4744,4563,54080,4935,2529,36247,2620,31387,19141,104372,10960,14067,10148,10124,171836,4501,3553,78655,4134,1853,35474,3722,6937,33550,9972,14930,2456,3410,2909,35440,3394,27916,5658,29968,44903,3802,39650,8017,8375,4668,5173,4075,3029,100429,3038,40014,20727,30698,21599,33397,24592,19066
2015/9/1,173.112963,67334,38068,15649,10920,5914,6204,8565,6107,250182,15209,36752,7502,11771,8484,8917,163901,8610,28925,15424,5561,4089,65132,18335,38289,4852,3147,2857,57979,14114,60713,10512,6798,136084,4562,39684,2505,35383,10709,4242,4326,49090,4600,2398,34149,2644,28677,16690,84727,8846,11768,8763,8435,146675,4279,3243,69481,3859,1642,33523,3427,7141,29682,9281,15297,2346,3171,2697,33536,3339,25029,5252,25359,38757,3713,35599,7793,7414,4312,4705,3620,2749,89850,2708,38555,19355,26417,18479,29985,21802,17349
2015/9/11,167.8340741,59492,33208,13561,9109,4016,4099,8052,5495,229574,14324,27889,6523,10836,7545,8081,144317,7171,23130,13447,4576,3656,61193,18174,26599,3958,2624,2529,53785,12075,49219,8678,6112,124756,4042,41061,2558,36452,9619,3597,4075,46367,4001,2214,32824,2335,27892,15938,71872,8141,10433,7723,7883,156774,3608,3160,65250,3238,1351,30923,3203,6123,28045,7907,12760,2132,2648,2346,30043,2747,23176,3885,18658,31129,3362,34379,7494,6850,4007,4124,3433,2559,85188,2581,35183,17736,24411,16819,28896,20409,16923
2015/9/21,165.992963,72280,34777,14986,10912,5352,6126,8397,6019,230349,16713,42365,8327,12630,9221,9269,147676,9146,32262,17210,5909,3997,65502,18233,36836,5366,3297,2922,57878,14427,74393,10915,6649,135274,5776,42414,3605,36079,11682,4665,4156,57142,6428,2648,34871,3189,30031,16608,94344,9117,12931,8365,7460,159197,4646,3289,76237,4371,1701,33861,4305,8392,29941,11195,18016,2543,3538,2719,35087,3902,27649,4930,24264,38874,4815,37804,8541,8405,5105,5171,3363,2608,85557,3582,36297,19577,24775,17229,30417,43139,17589
2015/10/1,175.2577778,89684,43683,18786,13620,4992,6263,9229,7583,237852,16110,42948,9310,13545,9896,10273,146857,11002,54514,16305,7423,6127,70116,16883,51356,5882,4272,3814,56654,13552,98898,11966,8516,138681,5910,41909,4173,36966,10004,6560,7024,58155,8520,3318,38380,3606,29759,15229,100561,9049,13081,9431,8654,148683,5979,3951,72764,4836,2078,35867,5515,13855,32348,11222,31236,3309,4888,3740,36510,4295,24859,4667,27635,44723,5102,36125,8831,12259,6080,7139,4032,2931,85219,3799,52147,23612,27874,17409,32146,24658,18302
2015/10/11,174.5411111,47556,21907,12123,6475,2981,3343,7275,5169,222217,10746,22352,5867,8661,8020,8276,123475,6118,19833,9134,3876,3778,57886,17696,24514,3281,2435,2546,52698,8675,44198,7128,5840,113783,2878,39850,2396,34339,4787,3059,4070,39889,4487,1907,29575,2002,27309,11962,57030,6168,8867,7417,6690,127631,3051,3159,63392,2684,1154,29746,2665,6338,26092,6100,11355,1816,2434,2397,26644,2285,22193,2542,13207,28774,2252,33469,5538,7866,3359,3929,3421,2779,81602,2124,50179,17419,24650,17027,30146,22392,17778
2015/10/21,171.5111111,49358,22167,13390,7074,3414,3565,7834,5499,242820,12513,23696,6833,10234,9404,10373,144150,6813,21003,8874,4385,4061,64267,19411,31529,3536,2505,2755,56992,8795,44964,7375,6500,123333,3136,40863,2303,38352,5401,3367,4234,47186,4419,1965,32302,2257,29109,12121,54301,6414,9242,7634,6719,137674,3366,3494,69076,2771,1293,31414,2830,6497,29314,6503,12117,2045,2579,2544,28047,2368,24295,2527,13486,27323,2745,37274,5843,8247,3967,4507,3806,3059,99811,2303,38796,19162,26906,20195,33205,23327,19101
2015/11/1,160.3988889,38867,17400,10936,5261,2658,2851,7027,4598,228896,9602,18318,4978,7735,6275,7438,124119,5629,14249,6626,3538,3396,55086,17232,19986,2966,2001,2290,48360,6960,32718,6007,5115,105882,2578,36569,1770,33281,3858,2759,3154,39503,3379,1687,29079,1827,25759,9320,40675,5279,7612,6384,5251,120480,2836,3171,62537,2505,1123,28237,2387,4386,25381,4999,10153,1769,2263,2214,25389,2014,22272,2052,9191,21927,2187,34330,4805,5602,2869,3212,3096,2453,81218,1844,33674,17136,22299,16735,28822,20185,16767
2015/11/11,157.0688889,39194,16674,10816,5196,2592,2720,6790,4566,223447,9418,18368,4945,8036,6868,7410,124256,5493,12489,6791,3670,3175,58280,17574,18329,3014,2137,2285,51140,8005,29412,5976,4917,112148,2471,41071,1864,34251,3596,2829,2924,38498,3449,1675,29268,1802,27514,10636,37586,5139,7591,6582,5153,130792,2875,3281,63176,2336,964,31734,2318,3722,26514,5161,8504,1702,2278,2162,25583,2048,25044,1972,8250,22283,2117,38708,4661,5651,2788,3290,3168,2571,85573,1871,36467,17527,23676,17157,30396,21833,17321
2015/11/21,155.7522222,35416,15988,10471,4676,2166,2374,6579,4376,216100,8654,17769,4802,7673,6924,6969,124819,4426,11144,5605,3477,2968,53474,16838,17008,2936,1988,2281,54335,6839,26066,5778,4893,121135,2333,35931,1732,32484,3260,2736,3023,36968,3210,1668,27792,1742,24629,9551,31362,5050,7593,6477,4854,119420,2747,3054,58508,2312,1172,27398,2262,2311,24860,4578,6434,1588,2167,2294,24521,2038,22844,1979,6692,20570,2095,33761,4450,5344,2642,3219,3016,2564,83730,1765,38870,17339,23103,16316,30386,21187,17196
2015/12/1,157.3698765,36648,16651,11106,4917,2371,2609,7224,4424,237784,9726,18210,4787,8335,7179,7091,126369,4377,10711,5871,3467,2969,58099,17411,17406,2981,2142,2335,53791,7211,28355,6065,5079,108438,2394,37267,1745,33055,3302,2694,2943,37540,3152,1733,28261,1710,24890,9869,29891,5190,7878,6689,4868,136256,2620,3205,62858,2444,1197,28895,2310,2106,25014,4994,5338,1726,2127,2271,26092,1992,22584,2008,6497,20743,1979,33701,4499,4698,2617,3129,3184,2487,84784,1890,41517,17669,24934,17952,39793,22244,18850
2015/12/11,159.3891358,36927,16384,10234,4963,2443,2555,7026,4198,220697,10104,18442,4682,8630,6395,6211,136807,4586,9553,5884,3653,2975,53341,16704,17011,2976,2108,2322,49466,7132,25779,5936,4821,103935,2340,35360,1681,31063,3387,2663,2822,36328,3182,1571,26965,1625,23437,9602,31124,5228,7345,6487,4771,121014,2729,3061,56440,2576,1148,30063,2252,2138,24223,5294,4569,1627,2361,2272,24822,1983,22140,1957,5804,19628,2087,33409,4313,4029,2590,2960,3233,2408,82644,1807,34666,17133,23118,18157,32079,21056,17343
2015/12/21,162.7309877,42958,20014,11968,7237,3359,3830,12334,4816,234891,12749,22513,5549,10243,7359,6729,153971,5651,13100,7838,4197,3286,59994,19200,21772,3767,2495,2488,60576,8659,33452,7128,5357,145973,2775,39747,1906,35219,3994,3205,3066,42049,4108,1968,29462,1901,28534,11495,36780,6049,9036,6898,4897,130294,3236,3354,63480,3296,1204,29726,2911,2657,25555,7274,5127,1934,2719,2420,29243,2717,25047,2463,8233,22674,2818,37811,4897,4815,3004,3455,3448,2569,93973,2325,39052,19226,27003,23131,36054,24687,19689
2016/1/1,171.1174074,41706,19037,11080,6501,2933,2997,9209,4480,210450,10641,19236,5855,8472,6823,6272,136197,5432,13744,6536,3886,2931,52983,16902,18653,3193,2241,2180,60161,7535,33305,6830,5017,132112,2597,34913,1791,32325,3654,2904,2902,38659,3547,1771,28568,1782,26824,9746,36552,6181,7940,6234,4627,116098,3089,2769,56325,2821,1187,27427,2463,2805,23893,5883,4614,1724,2603,2139,26525,2323,22426,2116,8130,22127,2371,33248,4470,5014,2764,3492,2984,2272,82779,2047,45314,16681,24001,38481,41650,21471,17616
2016/1/11,174.312963,35415,17902,9871,5093,2440,2716,9596,4244,223334,10421,18507,4776,7899,6270,5938,134968,4805,10155,5783,3257,2845,56338,18298,16956,2977,2037,2104,65998,6639,26933,5727,4615,107394,2672,39562,1633,35797,3402,2596,2696,42035,3185,1524,28448,1659,27016,9771,33047,5329,6781,5712,4226,129071,2644,2665,60120,2552,1015,28676,2204,2246,24893,5319,3828,1506,2244,1977,26133,2038,22516,1939,6808,20122,2075,32961,3952,3726,2443,2788,2810,2221,90935,1822,41828,17929,24079,23029,36482,22621,17854
2016/1/21,176.0396296,36714,17699,9326,5374,2448,2844,9246,4490,236792,10836,20300,4624,8079,6436,5668,140245,5346,10441,6336,3511,2974,58510,19069,16882,3106,2183,2202,59968,7603,22256,5898,4770,108219,2666,39036,1788,36275,3793,2846,2965,42305,3383,1677,30078,1723,27009,9225,32979,5248,7109,6127,4269,138768,2632,2678,63178,2511,973,29671,2444,2260,26900,5858,4310,1648,2439,2153,28360,2106,25638,2186,6048,21362,2302,36179,4166,3600,2468,2744,3100,2274,93231,1966,40393,19829,24853,22558,37837,22835,18790
2016/2/1,173.9132099,57343,23371,11401,11443,3738,5242,6385,4636,167997,14673,32054,6808,10263,7250,6340,120224,9279,28685,12353,5936,3722,46764,14276,35948,4576,3130,2479,35906,11590,56743,9023,5871,89367,3995,27529,2432,28573,7082,4766,4282,41548,6013,2377,27557,2479,20257,11850,62347,7641,9892,6469,4524,95981,4674,2886,45957,4174,1509,22827,4305,5945,22831,11254,8074,2509,4058,2614,27306,3497,18979,3221,12862,24179,4577,26635,5219,5567,3203,3479,2468,1909,57552,2642,29766,16719,19421,17009,28024,17792,15003
2016/2/11,174.4902469,57831,22261,11781,8093,2911,4034,6775,4978,211164,13064,27930,7069,10853,9441,7093,140325,7923,31772,10726,5091,3567,58653,16152,36232,3765,2643,2628,47558,10106,54952,8493,6066,118363,3151,36457,2110,34742,6701,4215,4344,53454,5077,2089,31093,2016,25219,12535,64053,8376,10624,6929,5062,123866,3611,2825,58372,3664,1426,27979,3472,9545,28560,9158,6791,2413,3086,2634,29174,2747,23759,2960,17297,31377,3122,33655,5334,9733,3032,3710,2910,2304,76416,2435,35274,18588,22047,18783,29686,21075,17505
2016/2/21,175.3865432,38760,15525,9701,6213,2477,3093,5728,3643,209751,9795,17685,4787,8702,8063,5378,122702,5705,16939,7428,3742,2635,57426,17079,20420,2930,2057,1967,49085,7607,33309,6391,4188,112201,2466,36442,1645,30340,5689,3188,2944,49856,3907,1586,28821,1749,23671,9770,39341,5512,8343,5667,4022,125284,2396,2369,63044,2305,981,26544,2456,4112,24776,5179,3289,1570,2077,1807,27349,1854,22038,2037,10849,22608,1912,32571,4653,6747,2336,3246,2618,2065,83197,1960,31914,15952,21122,16293,25645,20482,15444
2016/3/1,177.0648148,41882,18219,11236,7740,3083,3563,6745,4152,243697,11886,20924,5666,10247,9128,6545,146167,7027,22358,9899,4898,3524,72208,17817,23383,3540,2445,2391,59398,9473,41304,7911,5392,133342,2921,41275,2076,35896,8181,4196,3861,71138,4598,1978,33908,2190,28951,12200,49428,7083,9485,7033,5152,157478,2951,3180,82862,3006,1276,32408,3015,3454,29074,6312,4031,1629,2445,2063,34538,2446,25569,2736,13556,26896,2249,41076,6052,7072,2835,4158,3147,2422,100678,2181,39354,18609,24820,18224,29575,24073,17777
2016/3/11,178.2525926,45065,18762,12209,8276,3372,3665,7193,4360,227478,13808,22501,6347,11428,8690,7822,144192,8437,27690,11899,5657,4016,69919,17100,24558,3866,2669,2369,55541,11315,46392,9263,6085,129296,2925,38067,2185,35222,10491,4775,4481,78229,5718,2229,33327,2454,28444,13410,52859,7613,10637,7865,5755,144455,3164,3281,83561,3278,1264,36307,3122,2897,28866,7922,4183,1684,2632,2276,31691,2522,24469,2672,13370,26531,2298,37475,5726,7818,3171,4458,3269,2522,97025,2490,37517,17866,24526,17320,28509,22152,17315
2016/3/21,179.4125926,53376,23296,14466,10665,4860,5645,8184,4999,268640,16361,31473,7926,13445,9539,8469,167704,10808,36231,15376,6870,4444,80988,19336,30445,5204,3127,2923,64969,14168,61025,11327,6911,157067,3729,44592,2734,39859,13096,6173,5716,100446,7626,2608,40257,3150,40045,15887,70115,9640,13531,9342,7020,173891,3946,3522,83040,4079,1650,40340,4209,4062,33438,9461,5528,1988,3138,2817,37721,3103,25763,3441,16595,31808,2875,41130,7042,9340,4025,4979,3687,2887,108338,2996,43376,21281,29147,19921,35534,24391,20031
2016/4/1,181.3077778,56637,23475,13510,10237,4350,5150,7654,4941,220561,13670,28410,8098,12306,9136,8083,151923,8806,37110,12715,6806,4353,72246,17072,30815,4604,3168,2808,68665,12816,62093,10680,7581,135981,3642,38588,2537,32846,10163,5793,5530,89746,7237,2685,37398,3165,34557,13817,65724,9459,11950,8975,6832,152315,3975,3175,71506,4171,1732,34176,3922,4985,29998,8407,5456,1935,3018,2849,33022,2967,23200,3575,14832,32648,2921,32582,6426,8605,3948,5313,3472,2914,98098,2783,38681,20419,27360,18394,32953,22669,18357
2016/4/11,181.84,45552,19753,11923,8667,3715,3960,7027,4558,214940,13140,23458,6010,9812,6987,6695,135008,7801,24763,11092,4821,3392,64051,17378,23704,4570,2522,2376,90717,12109,48391,8599,5550,124063,3435,37504,2250,33282,8215,4148,4114,74185,6042,2075,32943,2299,29091,12996,58516,8038,10645,7937,5546,140317,3495,3022,67046,3683,1529,34586,3581,3322,27856,7932,4909,1824,2756,2325,35604,2795,21988,3664,14800,28491,2723,33487,6049,7538,3444,4121,3225,2815,96007,2569,36047,18898,23394,17763,30480,21780,17740
2016/4/21,181.7722222,69821,27466,15475,12087,5768,6379,8568,5071,243046,16997,50458,13511,14956,8586,8013,152385,13524,24340,15409,9260,4323,79306,17273,37870,6866,4099,2884,76186,15557,70085,12901,7201,138475,4907,39322,3309,36917,12663,7713,5164,77212,12302,2989,41063,3564,35151,16458,61313,13444,13465,9491,6692,155830,5314,3337,76833,6188,1960,36482,5593,4461,34628,15187,7797,2305,3981,2775,36342,4536,24386,6697,15906,38328,4257,42487,9045,9009,4511,6512,3814,2908,103117,3548,39742,21082,25479,18608,31357,24091,18463
